transaction_id,arrival_timestamp,order_type,service_duration_min
20251008-0151,2025-10-08T14:46:55,espresso,3.4469
20251008-0152,2025-10-08T14:48:20,espresso,5.3774
20251008-0153,2025-10-08T14:48:55,drip,2.1575
20251008-0154,2025-10-08T14:50:39,espresso,4.4166
20251008-0155,2025-10-08T14:53:11,drip,2.5340
20251008-0156,2025-10-08T14:55:48,drip,2.7932
20251008-0157,2025-10-08T14:56:00,espresso,3.1812
20251008-0158,2025-10-08T15:02:11,blended,3.8022
20251008-0159,2025-10-08T15:02:25,espresso,4.0292
20251008-0160,2025-10-08T15:03:17,drip,2.7254
20251008-0161,2025-10-08T15:03:49,drip,2.9018
20251008-0162,2025-10-08T15:07:56,espresso,5.6553
20251008-0163,2025-10-08T15:10:44,espresso,4.5578
20251008-0164,2025-10-08T15:24:46,espresso,2.6899
20251008-0165,2025-10-08T15:24:55,drip,2.1487
20251008-0166,2025-10-08T15:26:30,blended,4.6512
20251008-0167,2025-10-08T15:29:02,espresso,3.3329
20251008-0168,2025-10-08T15:33:35,blended,5.2940
20251008-0169,2025-10-08T15:34:54,espresso,3.0792
20251008-0170,2025-10-08T15:36:46,blended,4.2033
20251008-0171,2025-10-08T15:38:06,blended,7.9083
20251008-0172,2025-10-08T15:43:51,drip,1.9719
20251008-0173,2025-10-08T15:45:10,espresso,4.8492
20251008-0174,2025-10-08T15:51:23,drip,2.8419
20251008-0175,2025-10-08T15:57:38,espresso,3.6170
20251008-0176,2025-10-08T16:01:26,blended,4.2525
20251008-0177,2025-10-08T16:03:15,drip,1.5512
20251008-0178,2025-10-08T16:03:50,blended,2.7550
20251008-0179,2025-10-08T16:06:40,espresso,4.1410
20251008-0180,2025-10-08T16:12:17,blended,5.0648
20251008-0181,2025-10-08T16:59:52,espresso,4.3737
20251009-0000,2025-10-09T07:03:38,espresso,5.4644
20251009-0001,2025-10-09T07:03:47,drip,1.5215
20251009-0002,2025-10-09T07:05:19,espresso,3.2332
20251009-0003,2025-10-09T07:09:29,espresso,2.2291
20251009-0004,2025-10-09T07:10:39,espresso,2.8121
20251009-0005,2025-10-09T07:13:08,drip,1.8317
20251009-0006,2025-10-09T07:14:54,espresso,3.5599
20251009-0007,2025-10-09T07:18:54,blended,4.7169
20251009-0008,2025-10-09T07:25:01,espresso,3.3249
20251009-0009,2025-10-09T07:27:33,espresso,3.8665
20251009-0010,2025-10-09T07:32:44,blended,3.4778
20251009-0011,2025-10-09T07:33:36,blended,4.7699
20251009-0012,2025-10-09T07:35:11,espresso,4.3481
20251009-0013,2025-10-09T07:36:22,blended,3.4655
20251009-0014,2025-10-09T07:41:43,drip,1.2001
20251009-0015,2025-10-09T07:45:07,espresso,4.7913
20251009-0016,2025-10-09T07:45:52,drip,1.4439
20251009-0017,2025-10-09T07:46:48,drip,1.7216
20251009-0018,2025-10-09T07:53:07,blended,5.5946
20251009-0019,2025-10-09T07:53:40,blended,3.4157
20251009-0020,2025-10-09T07:54:41,drip,2.6935
20251009-0021,2025-10-09T07:55:36,espresso,2.6306
20251009-0022,2025-10-09T07:55:39,drip,1.5916
20251009-0023,2025-10-09T07:57:26,drip,1.4331
20251009-0024,2025-10-09T07:58:31,blended,3.6805
20251009-0025,2025-10-09T07:58:47,espresso,4.0835
20251009-0026,2025-10-09T07:58:49,espresso,2.7655
20251009-0027,2025-10-09T07:59:55,blended,6.1459
20251009-0028,2025-10-09T08:03:21,drip,2.0409
20251009-0029,2025-10-09T08:06:26,blended,4.6624
20251009-0030,2025-10-09T08:06:59,espresso,2.4979
20251009-0031,2025-10-09T08:07:42,drip,2.8998
20251009-0032,2025-10-09T08:09:02,espresso,4.3616
20251009-0033,2025-10-09T08:09:14,drip,2.5210
20251009-0034,2025-10-09T08:11:16,drip,1.9233
20251009-0035,2025-10-09T08:11:52,espresso,2.1446
20251009-0036,2025-10-09T08:16:07,espresso,3.5428
20251009-0037,2025-10-09T08:18:13,espresso,4.0194
20251009-0038,2025-10-09T08:18:57,drip,2.3797
20251009-0039,2025-10-09T08:22:16,espresso,3.8363
20251009-0040,2025-10-09T08:26:51,blended,5.0074
20251009-0041,2025-10-09T08:28:25,blended,3.6660
20251009-0042,2025-10-09T08:29:03,drip,1.6702
20251009-0043,2025-10-09T08:35:42,drip,1.4369
20251009-0044,2025-10-09T08:39:44,espresso,4.8210
20251009-0045,2025-10-09T08:44:37,espresso,6.6211
20251009-0046,2025-10-09T08:46:51,drip,5.0005
20251009-0047,2025-10-09T08:48:57,drip,2.1740
20251009-0048,2025-10-09T08:51:20,espresso,3.7822
20251009-0049,2025-10-09T08:51:41,blended,4.3311
20251009-0050,2025-10-09T08:53:34,espresso,3.6100
20251009-0051,2025-10-09T08:53:57,blended,3.4120
20251009-0052,2025-10-09T08:54:32,drip,1.9344
20251009-0053,2025-10-09T08:55:20,espresso,2.5300
20251009-0054,2025-10-09T08:58:13,drip,1.8607
20251009-0055,2025-10-09T08:59:40,drip,1.6332
20251009-0056,2025-10-09T09:02:00,drip,2.3726
20251009-0057,2025-10-09T09:03:46,drip,2.4670
20251009-0058,2025-10-09T09:16:54,espresso,3.7403
20251009-0059,2025-10-09T09:22:13,espresso,2.6728
20251009-0060,2025-10-09T09:28:48,drip,1.4099
20251009-0061,2025-10-09T09:29:43,espresso,4.2250
20251009-0062,2025-10-09T09:37:08,blended,4.5349
20251009-0063,2025-10-09T09:39:37,espresso,1.7924
20251009-0064,2025-10-09T09:40:16,espresso,3.5325
20251009-0065,2025-10-09T09:44:39,espresso,3.7924
20251009-0066,2025-10-09T09:45:20,blended,2.8593
20251009-0067,2025-10-09T09:47:56,espresso,4.0460
20251009-0068,2025-10-09T09:48:29,drip,1.3359
20251009-0069,2025-10-09T09:51:52,espresso,2.5776
20251009-0070,2025-10-09T09:52:50,espresso,2.0612
20251009-0071,2025-10-09T09:53:52,drip,1.5737
20251009-0072,2025-10-09T09:54:34,espresso,2.1963
20251009-0073,2025-10-09T09:54:45,drip,2.7665
20251009-0074,2025-10-09T09:55:19,espresso,3.0887
20251009-0075,2025-10-09T10:01:42,espresso,2.8680
20251009-0076,2025-10-09T10:03:44,blended,6.3538
20251009-0077,2025-10-09T10:11:24,espresso,4.8870
20251009-0078,2025-10-09T10:22:50,drip,1.8169
20251009-0079,2025-10-09T10:35:15,drip,2.2170
20251009-0080,2025-10-09T10:35:33,drip,1.7083
20251009-0081,2025-10-09T10:38:55,espresso,3.2494
20251009-0082,2025-10-09T10:39:22,espresso,2.3191
20251009-0083,2025-10-09T10:48:29,espresso,3.9087
20251009-0084,2025-10-09T10:54:59,espresso,5.0677
20251009-0085,2025-10-09T10:56:55,espresso,4.7145
20251009-0086,2025-10-09T10:59:01,blended,4.5980
20251009-0087,2025-10-09T11:02:36,espresso,1.7412
20251009-0088,2025-10-09T11:02:52,drip,1.6861
20251009-0089,2025-10-09T11:05:03,espresso,3.2480
20251009-0090,2025-10-09T11:05:21,blended,3.0362
20251009-0091,2025-10-09T11:09:02,drip,1.3024
20251009-0092,2025-10-09T11:09:39,drip,3.1676
20251009-0093,2025-10-09T11:09:45,drip,2.6141
20251009-0094,2025-10-09T11:15:26,blended,5.2790
20251009-0095,2025-10-09T11:16:15,espresso,4.3036
20251009-0096,2025-10-09T11:16:17,drip,1.4255
20251009-0097,2025-10-09T11:20:16,drip,1.5592
20251009-0098,2025-10-09T11:22:45,espresso,3.6342
20251009-0099,2025-10-09T11:25:54,espresso,3.7357
20251009-0100,2025-10-09T11:32:45,blended,2.9893
20251009-0101,2025-10-09T11:33:25,blended,4.7386
20251009-0102,2025-10-09T11:34:22,blended,4.4219
20251009-0103,2025-10-09T11:38:57,drip,2.6908
20251009-0104,2025-10-09T11:40:27,drip,2.2313
20251009-0105,2025-10-09T11:41:26,drip,3.2979
20251009-0106,2025-10-09T11:47:01,espresso,2.9503
20251009-0107,2025-10-09T11:48:28,blended,3.2296
20251009-0108,2025-10-09T11:49:51,espresso,5.8367
20251009-0109,2025-10-09T11:59:36,blended,5.0457
20251009-0110,2025-10-09T11:59:40,drip,1.9904
20251009-0111,2025-10-09T12:09:40,espresso,2.4931
20251009-0112,2025-10-09T12:11:01,espresso,2.9619
20251009-0113,2025-10-09T12:21:55,espresso,2.9095
20251009-0114,2025-10-09T12:22:23,drip,1.4339
20251009-0115,2025-10-09T12:25:15,espresso,1.5865
20251009-0116,2025-10-09T12:29:43,espresso,2.8867
20251009-0117,2025-10-09T12:34:21,espresso,4.3449
20251009-0118,2025-10-09T12:34:41,espresso,5.2414
20251009-0119,2025-10-09T12:34:59,espresso,4.7265
20251009-0120,2025-10-09T12:38:12,espresso,4.8338
20251009-0121,2025-10-09T12:38:31,espresso,2.3164
20251009-0122,2025-10-09T12:43:54,espresso,3.6586
20251009-0123,2025-10-09T12:50:09,espresso,4.0305
20251009-0124,2025-10-09T12:50:40,drip,2.4257
20251009-0125,2025-10-09T12:55:33,drip,1.9773
20251009-0126,2025-10-09T12:55:43,espresso,3.5010
20251009-0127,2025-10-09T13:01:48,blended,8.3190
20251009-0128,2025-10-09T13:05:25,blended,6.0062
20251009-0129,2025-10-09T13:10:11,blended,5.2320
20251009-0130,2025-10-09T13:16:23,espresso,4.2478
20251009-0131,2025-10-09T13:18:19,espresso,2.8424
20251009-0132,2025-10-09T13:25:01,blended,5.4427
20251009-0133,2025-10-09T13:26:14,drip,2.0990
20251009-0134,2025-10-09T13:43:34,espresso,4.4911
20251009-0135,2025-10-09T13:52:18,drip,1.6471
20251009-0136,2025-10-09T13:56:37,blended,5.6529
20251009-0137,2025-10-09T14:04:15,drip,1.8332
20251009-0138,2025-10-09T14:05:23,espresso,4.3605
20251009-0139,2025-10-09T14:18:26,blended,4.8801
20251009-0140,2025-10-09T14:33:51,blended,4.5688
20251009-0141,2025-10-09T14:35:18,blended,4.1438
20251009-0142,2025-10-09T14:35:33,drip,1.9929
20251009-0143,2025-10-09T14:38:28,drip,1.7874
20251009-0144,2025-10-09T14:45:51,drip,1.8507
20251009-0145,2025-10-09T15:01:32,drip,2.3312
20251009-0146,2025-10-09T15:11:19,drip,1.2356
20251009-0147,2025-10-09T15:12:17,espresso,4.3381
20251009-0148,2025-10-09T15:16:44,blended,5.6669
20251009-0149,2025-10-09T15:23:34,espresso,3.0608
20251009-0150,2025-10-09T15:28:02,espresso,3.5330
20251009-0151,2025-10-09T15:29:31,espresso,2.4086
20251009-0152,2025-10-09T15:32:57,blended,5.0840
20251009-0153,2025-10-09T15:33:43,blended,3.5194
20251009-0154,2025-10-09T15:37:22,espresso,1.2887
20251009-0155,2025-10-09T15:41:24,drip,2.9387
20251009-0156,2025-10-09T15:44:53,espresso,2.3237
20251009-0157,2025-10-09T15:48:50,espresso,3.2557
20251009-0158,2025-10-09T15:50:14,espresso,3.5802
20251009-0159,2025-10-09T16:07:08,drip,2.3296
20251009-0160,2025-10-09T16:13:35,espresso,3.3552
20251009-0161,2025-10-09T16:18:26,espresso,3.6917
20251009-0162,2025-10-09T16:23:52,espresso,3.0365
20251009-0163,2025-10-09T16:26:15,blended,2.8773
20251009-0164,2025-10-09T16:39:10,espresso,3.3105
20251009-0165,2025-10-09T16:39:56,drip,2.4292
20251009-0166,2025-10-09T16:40:08,espresso,2.3685
20251009-0167,2025-10-09T16:45:42,blended,4.7959
20251009-0168,2025-10-09T16:50:03,espresso,6.4073
20251009-0169,2025-10-09T16:52:02,espresso,3.2358
20251010-0000,2025-10-10T07:00:11,drip,1.6053
20251010-0001,2025-10-10T07:04:03,drip,1.5003
20251010-0002,2025-10-10T07:06:21,espresso,3.0291
20251010-0003,2025-10-10T07:07:19,espresso,2.1697
20251010-0004,2025-10-10T07:08:42,drip,0.9981
20251010-0005,2025-10-10T07:10:17,drip,2.4309
20251010-0006,2025-10-10T07:15:17,espresso,2.0568
20251010-0007,2025-10-10T07:19:13,blended,3.7027
20251010-0008,2025-10-10T07:20:35,espresso,4.1571
20251010-0009,2025-10-10T07:21:47,espresso,1.9488
20251010-0010,2025-10-10T07:22:47,drip,1.2393
20251010-0011,2025-10-10T07:24:32,espresso,1.8999
20251010-0012,2025-10-10T07:27:41,drip,1.4738
20251010-0013,2025-10-10T07:30:26,espresso,5.3303
20251010-0014,2025-10-10T07:34:53,drip,1.7459
20251010-0015,2025-10-10T07:36:44,drip,1.0293
20251010-0016,2025-10-10T07:38:52,drip,1.8314
20251010-0017,2025-10-10T07:40:08,espresso,3.5876
20251010-0018,2025-10-10T07:44:31,drip,2.2187
20251010-0019,2025-10-10T07:53:43,drip,1.4470
20251010-0020,2025-10-10T07:54:44,espresso,3.3347
20251010-0021,2025-10-10T07:57:14,espresso,4.3777
20251010-0022,2025-10-10T07:57:42,espresso,2.0098
20251010-0023,2025-10-10T07:59:30,drip,1.4669
20251010-0024,2025-10-10T08:02:22,blended,4.9798
20251010-0025,2025-10-10T08:03:05,blended,5.0478
20251010-0026,2025-10-10T08:04:22,espresso,5.0526
20251010-0027,2025-10-10T08:11:02,blended,4.5742
20251010-0028,2025-10-10T08:11:02,espresso,3.4567
20251010-0029,2025-10-10T08:15:32,espresso,2.4763
20251010-0030,2025-10-10T08:22:43,espresso,5.1190
20251010-0031,2025-10-10T08:24:58,espresso,5.2476
20251010-0032,2025-10-10T08:27:07,espresso,3.2563
20251010-0033,2025-10-10T08:28:13,drip,1.6192
20251010-0034,2025-10-10T08:32:30,espresso,3.2441
20251010-0035,2025-10-10T08:34:40,drip,2.0295
20251010-0036,2025-10-10T08:36:26,espresso,2.5448
20251010-0037,2025-10-10T08:37:49,espresso,2.6641
20251010-0038,2025-10-10T08:40:07,espresso,5.2506
20251010-0039,2025-10-10T08:40:07,blended,5.2336
20251010-0040,2025-10-10T08:40:55,blended,4.1710
20251010-0041,2025-10-10T08:42:30,blended,3.3253
20251010-0042,2025-10-10T08:44:14,espresso,2.6743
20251010-0043,2025-10-10T08:45:30,espresso,1.9207
20251010-0044,2025-10-10T08:49:58,espresso,3.6042
20251010-0045,2025-10-10T08:52:18,espresso,2.6276
20251010-0046,2025-10-10T08:54:13,drip,2.2118
20251010-0047,2025-10-10T09:02:30,espresso,4.3082
20251010-0048,2025-10-10T09:03:13,drip,2.2216
20251010-0049,2025-10-10T09:05:33,espresso,2.9296
20251010-0050,2025-10-10T09:07:09,espresso,2.5041
20251010-0051,2025-10-10T09:07:35,espresso,2.2403
20251010-0052,2025-10-10T09:08:37,drip,2.8835
20251010-0053,2025-10-10T09:10:38,espresso,3.6664
20251010-0054,2025-10-10T09:14:25,blended,4.0899
20251010-0055,2025-10-10T09:22:59,espresso,4.0987
20251010-0056,2025-10-10T09:23:09,drip,2.7278
20251010-0057,2025-10-10T09:24:00,espresso,2.6449
20251010-0058,2025-10-10T09:25:12,drip,2.1727
20251010-0059,2025-10-10T09:32:22,espresso,3.6534
20251010-0060,2025-10-10T09:35:29,espresso,5.4763
20251010-0061,2025-10-10T09:36:59,blended,4.0739
20251010-0062,2025-10-10T09:39:04,espresso,2.4761
20251010-0063,2025-10-10T09:42:18,espresso,3.7681
20251010-0064,2025-10-10T09:43:27,drip,2.4746
20251010-0065,2025-10-10T09:50:45,espresso,3.5248
20251010-0066,2025-10-10T09:57:26,espresso,5.6297
20251010-0067,2025-10-10T10:00:35,blended,4.0703
20251010-0068,2025-10-10T10:11:07,espresso,3.5551
20251010-0069,2025-10-10T10:11:12,drip,1.3405
20251010-0070,2025-10-10T10:26:56,blended,3.4342
20251010-0071,2025-10-10T10:45:32,espresso,2.6503
20251010-0072,2025-10-10T10:46:16,espresso,3.1295
20251010-0073,2025-10-10T10:47:42,espresso,2.1630
20251010-0074,2025-10-10T10:50:03,drip,2.4017
20251010-0075,2025-10-10T10:50:33,espresso,2.5764
20251010-0076,2025-10-10T10:54:35,blended,8.6681
20251010-0077,2025-10-10T10:55:36,espresso,2.6049
20251010-0078,2025-10-10T10:59:51,espresso,3.4290
20251010-0079,2025-10-10T11:01:04,drip,1.9949
20251010-0080,2025-10-10T11:01:20,blended,3.3575
20251010-0081,2025-10-10T11:03:21,espresso,3.1335
20251010-0082,2025-10-10T11:05:11,espresso,3.1207
20251010-0083,2025-10-10T11:12:52,espresso,4.5326
20251010-0084,2025-10-10T11:17:22,drip,2.2699
20251010-0085,2025-10-10T11:17:59,espresso,4.0561
20251010-0086,2025-10-10T11:19:41,espresso,4.4953
20251010-0087,2025-10-10T11:22:40,espresso,4.0798
20251010-0088,2025-10-10T11:31:21,drip,2.1673
20251010-0089,2025-10-10T11:31:31,drip,1.6560
20251010-0090,2025-10-10T11:32:57,drip,2.1264
20251010-0091,2025-10-10T11:33:42,drip,1.5727
20251010-0092,2025-10-10T11:36:19,espresso,3.2127
20251010-0093,2025-10-10T11:38:47,drip,1.8854
20251010-0094,2025-10-10T11:43:07,espresso,3.1390
20251010-0095,2025-10-10T11:45:24,espresso,2.1694
20251010-0096,2025-10-10T11:48:22,espresso,1.3307
20251010-0097,2025-10-10T11:51:00,drip,1.7884
20251010-0098,2025-10-10T11:51:29,espresso,4.8924
20251010-0099,2025-10-10T11:52:23,blended,4.5876
20251010-0100,2025-10-10T11:53:27,blended,6.0974
20251010-0101,2025-10-10T12:11:30,drip,1.5754
20251010-0102,2025-10-10T12:11:53,espresso,2.8449
20251010-0103,2025-10-10T12:12:26,blended,8.8725
20251010-0104,2025-10-10T12:12:30,drip,1.6006
20251010-0105,2025-10-10T12:14:48,espresso,4.0277
20251010-0106,2025-10-10T12:19:31,espresso,4.0254
20251010-0107,2025-10-10T12:23:48,blended,5.1084
20251010-0108,2025-10-10T12:26:25,espresso,4.0460
20251010-0109,2025-10-10T12:29:07,blended,3.5486
20251010-0110,2025-10-10T12:31:08,drip,1.8121
20251010-0111,2025-10-10T12:33:35,blended,2.1693
20251010-0112,2025-10-10T12:37:25,espresso,5.5515
20251010-0113,2025-10-10T12:52:51,espresso,4.0373
20251010-0114,2025-10-10T13:07:54,drip,1.6606
20251010-0115,2025-10-10T13:11:51,drip,1.5800
20251010-0116,2025-10-10T13:16:25,espresso,4.9255
20251010-0117,2025-10-10T13:17:44,drip,1.6292
20251010-0118,2025-10-10T13:23:14,drip,1.6592
20251010-0119,2025-10-10T13:27:23,drip,1.4918
20251010-0120,2025-10-10T13:30:47,espresso,4.3120
20251010-0121,2025-10-10T13:32:10,drip,2.7265
20251010-0122,2025-10-10T13:36:27,drip,1.8886
20251010-0123,2025-10-10T13:51:35,blended,6.0809
20251010-0124,2025-10-10T13:52:55,drip,2.2365
20251010-0125,2025-10-10T13:57:51,drip,1.4684
20251010-0126,2025-10-10T13:59:51,drip,3.0491
20251010-0127,2025-10-10T14:02:25,espresso,2.3322
20251010-0128,2025-10-10T14:02:38,drip,1.9274
20251010-0129,2025-10-10T14:16:02,blended,4.2067
20251010-0130,2025-10-10T14:16:51,espresso,2.9060
20251010-0131,2025-10-10T14:21:46,blended,2.5797
20251010-0132,2025-10-10T14:26:52,espresso,6.6729
20251010-0133,2025-10-10T14:33:23,drip,1.1972
20251010-0134,2025-10-10T14:34:35,drip,3.1154
20251010-0135,2025-10-10T14:44:56,blended,3.4846
20251010-0136,2025-10-10T14:47:56,drip,1.7025
20251010-0137,2025-10-10T14:51:45,espresso,5.3035
20251010-0138,2025-10-10T14:52:48,drip,2.3090
20251010-0139,2025-10-10T14:54:11,espresso,2.0859
20251010-0140,2025-10-10T14:54:33,drip,1.3450
20251010-0141,2025-10-10T14:54:34,blended,4.9099
20251010-0142,2025-10-10T15:03:36,blended,3.2960
20251010-0143,2025-10-10T15:06:57,espresso,3.9601
20251010-0144,2025-10-10T15:20:36,blended,5.3769
20251010-0145,2025-10-10T15:26:31,espresso,2.5570
20251010-0146,2025-10-10T15:29:38,blended,3.8449
20251010-0147,2025-10-10T15:32:16,drip,2.2277
20251010-0148,2025-10-10T15:34:37,blended,3.5406
20251010-0149,2025-10-10T15:38:51,espresso,3.4135
20251010-0150,2025-10-10T15:43:05,espresso,7.5726
20251010-0151,2025-10-10T15:50:59,drip,2.2599
20251010-0152,2025-10-10T15:52:11,drip,1.8035
20251010-0153,2025-10-10T16:00:16,drip,3.8057
20251010-0154,2025-10-10T16:05:57,espresso,4.4268
20251010-0155,2025-10-10T16:08:03,drip,1.4903
20251010-0156,2025-10-10T16:09:31,espresso,2.4717
20251010-0157,2025-10-10T16:15:09,espresso,1.8705
20251010-0158,2025-10-10T16:18:47,espresso,3.7114
20251010-0159,2025-10-10T16:19:37,espresso,1.6550
20251010-0160,2025-10-10T16:22:33,espresso,6.9729
20251010-0161,2025-10-10T16:28:39,espresso,3.0342
20251010-0162,2025-10-10T16:34:38,drip,2.6282
20251010-0163,2025-10-10T16:38:48,espresso,2.9440
20251010-0164,2025-10-10T16:44:41,espresso,3.6885
20251010-0165,2025-10-10T16:49:20,espresso,3.1690
20251010-0166,2025-10-10T16:53:29,blended,4.5508
20251010-0167,2025-10-10T16:55:04,espresso,5.0700
20251013-0000,2025-10-13T07:02:57,drip,1.9833
20251013-0001,2025-10-13T07:03:48,espresso,3.6200
20251013-0002,2025-10-13T07:05:04,espresso,2.9667
20251013-0003,2025-10-13T07:06:01,espresso,3.7199
20251013-0004,2025-10-13T07:07:12,espresso,3.1436
20251013-0005,2025-10-13T07:08:47,espresso,7.2765
20251013-0006,2025-10-13T07:08:59,espresso,2.8982
20251013-0007,2025-10-13T07:09:32,drip,1.5931
20251013-0008,2025-10-13T07:09:46,blended,5.7200
20251013-0009,2025-10-13T07:09:47,espresso,3.0200
20251013-0010,2025-10-13T07:10:32,drip,1.9514
20251013-0011,2025-10-13T07:11:38,blended,4.2359
20251013-0012,2025-10-13T07:12:38,espresso,4.3216
20251013-0013,2025-10-13T07:12:42,drip,1.4693
20251013-0014,2025-10-13T07:16:08,drip,2.6115
20251013-0015,2025-10-13T07:16:28,espresso,3.9624
20251013-0016,2025-10-13T07:18:18,drip,3.4400
20251013-0017,2025-10-13T07:20:14,espresso,3.5214
20251013-0018,2025-10-13T07:20:29,espresso,2.3503
20251013-0019,2025-10-13T07:20:33,espresso,3.5350
20251013-0020,2025-10-13T07:20:36,espresso,3.6891
20251013-0021,2025-10-13T07:21:16,espresso,5.0631
20251013-0022,2025-10-13T07:23:00,espresso,2.3485
20251013-0023,2025-10-13T07:23:17,blended,2.8593
20251013-0024,2025-10-13T07:23:26,espresso,3.5609
20251013-0025,2025-10-13T07:25:13,blended,7.7802
20251013-0026,2025-10-13T07:25:32,drip,2.4502
20251013-0027,2025-10-13T07:28:51,drip,2.4955
20251013-0028,2025-10-13T07:30:12,espresso,2.1020
20251013-0029,2025-10-13T07:31:58,espresso,3.3570
20251013-0030,2025-10-13T07:36:08,espresso,5.1016
20251013-0031,2025-10-13T07:36:29,drip,2.2121
20251013-0032,2025-10-13T07:38:07,blended,2.8094
20251013-0033,2025-10-13T07:38:58,espresso,3.3340
20251013-0034,2025-10-13T07:39:15,drip,2.3960
20251013-0035,2025-10-13T07:41:03,drip,0.7920
20251013-0036,2025-10-13T07:41:07,espresso,3.2102
20251013-0037,2025-10-13T07:44:52,blended,3.4411
20251013-0038,2025-10-13T07:47:09,blended,5.7768
20251013-0039,2025-10-13T07:55:03,blended,3.9439
20251013-0040,2025-10-13T07:56:17,espresso,3.8307
20251013-0041,2025-10-13T08:01:19,drip,2.0051
20251013-0042,2025-10-13T08:01:43,espresso,2.8245
20251013-0043,2025-10-13T08:03:14,drip,3.6440
20251013-0044,2025-10-13T08:04:44,espresso,2.7211
20251013-0045,2025-10-13T08:07:03,espresso,3.3991
20251013-0046,2025-10-13T08:12:52,espresso,3.2999
20251013-0047,2025-10-13T08:16:02,espresso,3.5296
20251013-0048,2025-10-13T08:16:11,espresso,6.4129
